,business_id,photo_id,prob_burger,prob_salad,prob_pizza,caption,label
22,5leoFV0AZZgCDbCs0G5yfQ,UQsF-RpQYtujT-JM62eT6A,0.6499612331390381,0.07330570369958878,0.27673304080963135,"McDonald's Big Breakfast: biscuit, scrambled eggs, hot sausage, and hash browns.",food
23,pehIhPluVUAOuOdML6rFRA,EHZF4t692hvrR2_97NPg6A,0.32927581667900085,0.08278124779462814,0.587942898273468,,food
24,U4ePUdVasbs-icGNJ0Ojaw,Y0cqGyt07UcFRqVPjIU4JA,0.7309275269508362,0.022965747863054276,0.24610677361488342,,food
25,BHAIidO5o16UpCNY3qTICw,ULjI2iKEHtEZZcsmvqInJQ,0.7118735313415527,0.12254000455141068,0.16558656096458435,,food
26,66EYUS3iichq-Gn6KjgX2A,VDMWv3u_hcikjPNWmxddFw,0.6392585039138794,0.09475351870059967,0.2659880518913269,,food
27,e-9f6vasnWh3z0uOq287Aw,JaDG9XycrP0LQOORqBFuMw,0.7118735313415527,0.12254000455141068,0.16558656096458435,,food
28,urkODQ1jX0qQzgbqsQjWVQ,wAWp5cFbaTwr1Q95RHdnvw,0.36099740862846375,0.5876925587654114,0.051310110837221146,Avocado hummus,food
29,gxEkxkqQrrK62DJnXxXDLg,9m_xoNq51i5pJ9_VkATEWg,0.5030261278152466,0.030320391058921814,0.46665337681770325,,food
30,-mjUxlW8Lyyq0t3GWvD3EA,DYn4CkACabK3Kzus-22mrw,0.7711839079856873,0.0693412497639656,0.15947480499744415,,food
31,DdlJsYusOm6iudcm77CPxA,Elea07vZIZKRDGh1th8QKQ,0.6412554979324341,0.24169127643108368,0.11705318838357925,,food
32,XtyVW7s4Q_hwluJ-wdv79g,uxQKMSYwGbBSDo_NSo7E6Q,0.7392183542251587,0.05181591585278511,0.2089657336473465,,food
33,ZP9tv8iNadyG1Od2vyQVsQ,0bd-DpibHlD0zZ5ymOeSxQ,0.32413363456726074,0.09312780201435089,0.5827386379241943,,food
34,pjpUOlJLlkIxBZ5BquA2PA,LJB50v6AQiTKxq_0ippI0A,0.6586629748344421,0.11719363182783127,0.2241434007883072,Gamberi Salad,food
35,fzxvmA3Ygu3yrQQ6-cEpTw,u6GZsMRYCAKjJIi1NyKxqA,0.652865469455719,0.188289612531662,0.1588449329137802,Black Campanelle,food
36,5R7dT5TPfNsOMenkbHiYbQ,AdvLAtKZFvxmoGPqcYUo3Q,0.8288747072219849,0.10745647549629211,0.06366883218288422,Spice-Sea Burrito Wrapped,food
37,nCIcVDlT2K5TBRFkAUlhDA,Cryw_L1zXNB4rylPNxRmew,0.0982239693403244,0.0003044226614292711,0.9014716148376465,,food
38,7ge2DIxgQAl20_wr4yUgsA,WCE7BWeHBEplNR4V3UFACA,0.26652199029922485,0.29252442717552185,0.4409536123275757,,food
39,7cK9uEV09iPmsTqOqmY3kQ,Wtqr2q8lVcq0gKeRDKrFKg,0.7211915850639343,0.23139522969722748,0.04741320013999939,Farmer's Market Pizza,food
40,8rlTOw0IA1TENURMBJpaXw,jcHm620Tz59K8G88kB5d1Q,0.5139592289924622,0.37146297097206116,0.1145777553319931,,food
41,wx7fvfCq53tNFieI4FiBWg,vyIfcmt4wUqHIyHA2eE3Pg,0.19966496527194977,0.022668438032269478,0.7776666283607483,,food
42,v2tjswIV3e0c8o7_7MwYmg,R5UPKturSPCknJv9oVGowQ,0.6110525131225586,0.1012483462691307,0.2876991629600525,Whole Order Pretzels,food
43,nCIcVDlT2K5TBRFkAUlhDA,ZblVXvrXkbubnFxc5-c-dw,0.8563169836997986,0.06586358696222305,0.07781943678855896,,food
44,CNXAVovX19R5GUNVO4_GzA,za6zU-i_BN4FAKWxxgZ3LA,0.7711839079856873,0.0693412497639656,0.15947480499744415,,food
45,LelAlfuj5oVRF9CQdWLsNQ,BZesZhzKfuhBxGqDhWTSQg,0.6150783896446228,0.2910708785057068,0.0938507467508316,,food
46,7iGqep3bONVhl8Dfhc32wQ,ZybNLhaCvucDRgT-uXjKcQ,0.8191145658493042,0.02354835346341133,0.15733709931373596,,food
47,My2gfKUwiCGKg8flMw9yBw,pVO0lj4zO6LbSxbixdEZNg,0.7309275269508362,0.022965747863054276,0.24610677361488342,,food
48,gMWqOTN7MlPce2MyPwYeZg,a3pcnOdzY62AADEstzyyHA,0.9733908176422119,0.004174381494522095,0.022434702143073082,,food
49,0yHY4FHCTOIshPiPc9EYBQ,LRu7g834KHj4pzV6RCkuug,0.8518670797348022,0.07678233087062836,0.0713505670428276,,food
50,GmgAToSKHnnB3BUtp9eQzw,-QT0NwZvPKXuPbvISHYvNQ,0.7227725386619568,0.041087932884693146,0.23613950610160828,,food
51,4aF5GfnVkJPj9IwJ2yxPtQ,AFSApD6_N-5zg8DkQpe4Yw,0.8100378513336182,0.039507318288087845,0.15045475959777832,Red Pork Tamale,food
52,dThrFTK_bqo1woPvUgY70g,hHcFLQTKFl8QdJn_g3sfmA,0.04391476511955261,0.020154614001512527,0.9359305500984192,Pizza with schreiners sausage and poblano peppers,food
53,Y8rgiVhjpdbtcn83UVaVcg,rd-czqOg3Z3jDaDIdlD5hg,0.4875008165836334,0.05322200059890747,0.4592772126197815,Onion Rings,food
54,9a3DrZvpYxVs3k_qwlCNSw,u0WRC0612LQ8ree7UXkrlw,0.7994745969772339,0.021758953109383583,0.17876647412776947,Fried dough with Nutella,food
55,5xCeuEI7Einoi5xYsNuDCQ,6WA0cR2tILPQ3S4IeGv8Pg,0.6526290774345398,0.02899804525077343,0.31837281584739685,Double Crunch Bone-In Wings,food
56,DXEFudrUtZxSgZHkzdBU1g,p5UlJCUsyKVi5UF_c4JdCA,0.890660285949707,0.01130362693220377,0.09803608804941177,Bacon King Jr,food
57,Ou86-U4_LyA7Hni0yJQfzA,1CZu6j7EIoKtLk4Jpg78-A,0.06924349069595337,0.04015353322029114,0.8906029462814331,,food
58,pjpUOlJLlkIxBZ5BquA2PA,5efVjBgQRyO3jv-BLrNtdg,0.6361727118492126,0.21375641226768494,0.150070920586586,,food
59,dUffgo9Lh_Vk9TLuFR5ywg,LXk0-36NW9HwgLVE7UAo6Q,0.34364283084869385,0.5519269108772278,0.10443021357059479,,food
60,XtyVW7s4Q_hwluJ-wdv79g,fPZjb9nzXslzxjVP9SVLNQ,0.32413363456726074,0.09312780201435089,0.5827386379241943,,food
61,RrZ2WUPuvCBAMIVC-ZYL-A,kYXkR0_uXPCPPWonT-bv2A,0.003273261245340109,0.9879738092422485,0.008752870373427868,Salads,food
62,hTsZSiftorNUFb1VaHCHHg,zaoeycL8IbdMsLmd8_WSrg,0.689492404460907,0.1574835628271103,0.15302403271198273,Prime rib,food
63,5d8oCuD4TlaDjBGMnDD0HQ,OXcSRuJJcxryR0AQgmA-rw,0.3550761640071869,0.06785515695810318,0.5770686864852905,,food
64,OH3baEaklANPe1farAKgRg,xnjLw1joFOIZvQCIoWo2Dg,0.572378396987915,0.15640847384929657,0.27121320366859436,McDonald's Snacks & Sides Menu Items,food
65,U6eg7zI-0TosgVvmrOtlZg,IeXXCEWCADdUZz_N7iwOMQ,0.23622412979602814,0.05685417726635933,0.7069216370582581,,food
66,SvlTuwslYKdqvqWtDe2dgA,V25Caa-EgmCWworJxGE61g,0.7941997051239014,0.07169158011674881,0.134108766913414,,food
67,wTjvgkUJMVWrYed9mXdQjg,wsUP7MJlNlfIvKuGmUUBbg,0.6780627965927124,0.017136869952082634,0.3048003315925598,Bolognese,food
68,aBmuthrQ7yP8cnbgkxU5Ug,74z1Pkn9vfy3mlhFJwV1ww,0.8782378435134888,0.00794865284115076,0.11381346732378006,Chicken Tenders,food
69,VqutAZTwEgFj7FNoTjk3CA,xb7yXTA_mwLT0BXMG_fhKQ,0.7309275269508362,0.022965747863054276,0.24610677361488342,,food
70,Wsb_rH2xNmMOdmzyb7eB7w,QWIHfQs0C76j2eKQ-1d9bQ,0.49098947644233704,0.3990688920021057,0.10994161665439606,,food
71,wB2mrl_xHyj55UObucaVRA,EMno85zyyVx_YVaAJ59VWw,0.46955785155296326,0.06982358545064926,0.4606185853481293,Very tasty Meatloaf sammy,food
72,9a3DrZvpYxVs3k_qwlCNSw,WTh7fYSELiavLzBmDZPUNQ,0.5784198641777039,0.0641607716679573,0.35741937160491943,,food
73,pu7maVMRHbIUv2x3B_xMHQ,DfR6CYvQUBT5K4vgfpwRAg,0.4973272681236267,0.056833237409591675,0.4458394944667816,,food
74,pCaQATG8E0Fw8RGHLU33Uw,s7vz4kD57pjkvDFIWINa3Q,0.7309275269508362,0.022965747863054276,0.24610677361488342,,food
75,rNKaormrHcdJhA_HDmUe6A,cCRsGJWkmae9mlT8dyvlpg,0.4490208625793457,0.07045859843492508,0.4805205166339874,,food
76,LelAlfuj5oVRF9CQdWLsNQ,JyBJByxxrRcp8gUTKGr02A,0.2504032552242279,0.7047218084335327,0.044874969869852066,Artichoke kale dip,food
77,oM_iooopkwnS7XnVS5kqlQ,miqRX0borxIvOdjP52LMgA,0.9008561968803406,0.00932307355105877,0.08982070535421371,Forgot to take a pic of mine but pretty much the same. Lol.,food
78,Llm_iXzE0-8_XKwI2e4JdA,8s3-S13HOHq7EJd9hX6WvA,0.09215430915355682,0.012898149900138378,0.8949475288391113,"Shirazi Salad, Hummus and Sangak Bread",food
79,N8uKQ5Vdb1LAh-qXT_25Rg,YCNa1aE8q8r6TxpRx-9d8Q,0.02434730716049671,0.0034106161911040545,0.9722421169281006,,food
80,eEPTTvCV5iHfoacwa43lBQ,q-Y98SkWHNvEpsVjEN_Dpg,0.646333634853363,0.0703551322221756,0.28331127762794495,McDonald's Dessert Menu Items,food
81,nnWIDsp0iBRxwhjnWTYzjQ,cyOIAu-kv3OOG2j9q5VFhQ,0.7392183542251587,0.05181591585278511,0.2089657336473465,,food
82,8R_oemw4rNjJL6sd40O_oQ,dVuaflxFk0TCmedEP2Gs1w,0.864348292350769,0.021784583106637,0.11386717110872269,"Our take on a Cubano sandwich! Slow cooked pork shoulder, ham & pickles, topped with a sunny side up egg!",food
83,5pObrGpv1Is5WLDeOFSDIQ,lc1OwjfKv0hnRaTs2V2fpg,0.0308072566986084,0.005315951071679592,0.9638767838478088,,food
84,I5Xxk3yWjCJdJb74iWFZzg,hORmXtPTCN8KnwxbDwCZew,0.6574578285217285,0.055052220821380615,0.28749001026153564,McDonald's Double Cheeseburger Extra Value Meal,food
85,3BYLel7hPVEXzzVSHHEwHA,bwVPECPIbI9YQhHc9hIB0Q,0.6642581224441528,0.04214760288596153,0.29359427094459534,"Roasted Mushrooms, Swiss Cheese, Caramelized Onions,  White Truffle Aioli.",food
86,ZP7U4qUCMjIvasWV7a_mgg,KFLvSsAXl5wVelDt6Yp5hg,0.9392856359481812,0.0073604462668299675,0.05335385724902153,,food
87,fK5pISvzFanBY_W9D3C3rg,-rFUosod_0Xp153OHTeS3A,0.6499612331390381,0.07330570369958878,0.27673304080963135,"McDonald's Big Breakfast: biscuit, scrambled eggs, hot sausage, and hash browns.",food
88,N8uKQ5Vdb1LAh-qXT_25Rg,sK-Oy15Az_L9KMhgiwXs6g,0.006388849578797817,0.987163782119751,0.006447403691709042,,food
89,66EYUS3iichq-Gn6KjgX2A,EXxX8xExS0CfFM17yYoCWQ,0.6357160210609436,0.21405042707920074,0.15023358166217804,,food
90,yzjQvTWiinB8pmbCMu8vuQ,9sLxjmxeCiKgMDYa20fiPw,0.2893492877483368,0.01632309891283512,0.6943275928497314,,food
91,_E6j0AVb3lkLBLzvPHInXA,wTfaL25jfar7S_5mwBNH-w,0.6010265350341797,0.15546171367168427,0.24351173639297485,,food
92,urkODQ1jX0qQzgbqsQjWVQ,yrc_2sV4DjkfPiRyRBaLKQ,0.6836676597595215,0.22718313336372375,0.08914919197559357,"Spicy Japanese Eggplant, Red Chile Glazed Sweet Potato, Broccoli with Parmesan with Salmon",food
93,gxEkxkqQrrK62DJnXxXDLg,lc5Na8PQpYamIn7ZgKetZw,0.928424596786499,0.036231428384780884,0.03534403070807457,,food
94,poX-2lODvtmkR6pve8FXFA,161ANocH9rkZsakXMVw_6Q,0.8362926840782166,0.050436802208423615,0.11327047646045685,,food
95,0PMKMyfX1j7Nc4esk1RaMg,9817f66Fml5XxqHJO_WUlg,0.5109822750091553,0.025960760191082954,0.4630570113658905,,food
96,sjiTzC2aoy13iPuIvk37Ew,oDRI6B47FivoH1B2bgWVhA,0.23714430630207062,0.009299424476921558,0.7535563111305237,"Amazing ""Jet's 10""... It's a 10!",food
97,uUIYh3iKyYKzbhl7ORYxVA,9r4TOwOdWGqikTXix_XbQw,0.5395787358283997,0.0715954601764679,0.38882577419281006,,food
98,XmxRXzCFkzQK23kkHgUgLA,IDzbmTsidYWth-zkPdDQNQ,0.5906632542610168,0.08729860931634903,0.3220382034778595,,food
99,vhKUBKcOm8zOLxeS3XM9iA,FcfkRqipomXQ1fuXTeM3rg,0.9506202936172485,0.03060557320713997,0.018774181604385376,Half Pound Burger,food
100,U6eg7zI-0TosgVvmrOtlZg,KspZ7I6BuAC29bbJgVRp6g,0.8976274132728577,0.06084158271551132,0.04153099283576012,Riblets and Fries,food
101,QtxTLatcq133Pfnl90ZB9Q,SioVM4wP5dmPazUSjMMqfA,0.707562267780304,0.2837294936180115,0.008708145469427109,Skate sandwich ... yummy,food
102,RemVo5yYDk57dKdZwXMyVg,rwBr2Kr4v9WE52l6qnRL-Q,0.7623121738433838,0.2160479724407196,0.021639861166477203,,food
103,8R_oemw4rNjJL6sd40O_oQ,ucz01K5TTisSXDUdSuPI-A,0.03814351558685303,0.9538648724555969,0.007991655729711056,Green chili pork & grits topped with a sunny side-up egg,food
104,Oh1s-LpxUF9HswZ0zhGPPA,aSufRcvahy_k7l0iX0WWVg,0.32413363456726074,0.09312780201435089,0.5827386379241943,,food
105,8ZhTEANRxKQ3KAW1wY9r6Q,iBfhG1yVWBYIVkggh1EICQ,0.9075667858123779,0.017288949340581894,0.07514434307813644,,food
106,5xCeuEI7Einoi5xYsNuDCQ,NqjzQ5_7uutE52XrwV-Piw,0.23622412979602814,0.05685417726635933,0.7069216370582581,,food
107,F-PmkzyN80fVcNMN8Z2aiw,UTyeWjatY3Grx-qnWcD9AQ,0.282768189907074,0.2031218409538269,0.5141099691390991,,food
108,fzxvmA3Ygu3yrQQ6-cEpTw,cE0D99euawWQwZL5wiD9xA,0.6497825384140015,0.2789314389228821,0.07128603756427765,"Polenta ""Boscaiola""",food
109,PXVNlCbNocp-EJ-RJRQoIw,VRxjz4h_MXASVHv4KFJ2iA,0.9393951296806335,0.01839621737599373,0.0422087088227272,,food
110,My2gfKUwiCGKg8flMw9yBw,CwgsTmyrQ873ZFAF2aCVVA,0.9146044254302979,0.021632792428135872,0.06376275420188904,,food
111,01xXe2m_z048W5gcBFpoJA,ofqhMG4bzgep7KKWaBXd5g,0.6042060256004333,0.3358815312385559,0.059912409633398056,Free peanuts,food
112,0N2y8rNxbet6p4UIBWTOrw,vNe_LhOUcCDYlkACl2Sd9w,0.8326784372329712,0.14186051487922668,0.025461023673415184,Shish kabob pita! AMAZING!!!!!!,food
113,8h5C4aF_MIwlLBc9JtaD7Q,JPFW125if_VaK6lsquXa8A,0.9641237258911133,0.002700802404433489,0.0331755205988884,Big Brunch Burger,food
114,pu7maVMRHbIUv2x3B_xMHQ,MOEk2U102iVxyBl6L2fXNQ,0.9077651500701904,0.02961544692516327,0.06261932849884033,Complimentary appetizer! Deep fried flatbread in tomato basil sauce. Decadent!,food
115,zOL260xaXDYZZPBItzALxQ,z7jAO-rMeYWwWQXhAYxEww,0.6951873898506165,0.2134827822446823,0.09132977575063705,,food
116,pehIhPluVUAOuOdML6rFRA,VvHtECNrpRpl5hWfR64HWw,0.26896288990974426,0.008601694367825985,0.722435474395752,,food
117,sZq-qUvoLgYxlDmIcxYWDg,vQzhO1nuqMX3EPDb0Thlew,0.19279371201992035,0.022611862048506737,0.7845944762229919,,food
118,UwZUPI7VAQAZZ0Gv0LV8nw,dDzeHXM0V2XliSvatMkm0w,0.18655940890312195,0.6470894813537598,0.16635113954544067,"Grilled Arizona Desert Springs Tilapia Filet, locally grown heirloom tomatoes, cucumber salad...",food
119,uO7KbFyiMhhgFJNEDX_new,43rMFNoFeK9kVTcuRNOnLw,0.5325173139572144,0.020717278122901917,0.4467654526233673,,food
120,pxv5jBUOgsg6Rf6Z88e4mg,WMLQidpXy_3SLH3lrnLx8Q,0.24715353548526764,0.4424169361591339,0.31042957305908203,,food
121,LRWNY71pO1KVOK3P6kam8A,fGnm271bO_a2cV6gg7ps9w,0.955964982509613,0.011204621754586697,0.0328303799033165,,food
122,UijRV_R2aU8-V3aAx2ffxQ,a0HpG9AOR9J9w75nVYWe3A,0.5633240342140198,0.15468038618564606,0.281995564699173,McDonald's Artisan Grilled Chicken Sandwich Extra Value Meal,food
123,pu7maVMRHbIUv2x3B_xMHQ,dKZT9e6NkMOrwTM2v2YUnw,0.5849164724349976,0.3312864303588867,0.08379709720611572,Eggs Your Way...,food
124,Vp9TrF9P4ifIRAMcte-ycw,uZKYslHKviz_99oFVaYq3g,0.8731140494346619,0.03003682568669319,0.09684918075799942,,food
125,Tw3miGKZHtmxmaQZIYFRrA,rBOQuJUmLSXmrUUr44S0Cg,0.3802206516265869,0.042054567486047745,0.5777247548103333,,food
126,-RYIKWBSTaJ21B2UMyzI-Q,MnMrB-t24srfO4LcE7WmSw,0.3237752616405487,0.4263203740119934,0.2499043494462967,Chef Salad with Wine,food
127,VEM9ddboePvhvucd3jAbVQ,z8H6tAyMrH912iUuJmLKgQ,0.9146044254302979,0.021632792428135872,0.06376275420188904,,food
128,Z5CB1ohc5cWdPnWFCBCOHA,7ISBgE3HTztc51Rx0afgCg,0.9507502317428589,0.01644059270620346,0.03280918672680855,,food
129,plnZTiH4rmzsjuALAzouNw,UxUYa7nTRolN8LkNUavdVA,0.8946965932846069,0.018097540363669395,0.08720595389604568,,food
130,LelAlfuj5oVRF9CQdWLsNQ,j0sRveu0w0rXw_t5qWBM3Q,0.03866792842745781,0.5233908891677856,0.43794113397598267,,food
131,9Wh8GuOO9cbXKd89WAICGg,zkiaek9HTzofRwjz5ApZWg,0.8575270175933838,0.012697326019406319,0.12977570295333862,McDonald's Quarter Pounder with Cheese Extra Value Meal,food
132,muvmtEIt9XhDkMwYwALSGA,Nlckhqq2g4svk012-OabVg,0.2958732843399048,0.029423652216792107,0.6747031211853027,,food
133,7ge2DIxgQAl20_wr4yUgsA,3HIV55BQOlwNn8jA7HgMkA,0.32593807578086853,0.04086539149284363,0.6331965327262878,5.99 + tax=$6.49 eh average grub.,food
134,E8vu8qm6r5NuuO_Cw-jzyQ,hcwQ-LM8ljytsvDqk9XfHQ,0.9075667858123779,0.017288949340581894,0.07514434307813644,,food
135,fKm6mfATDJRDDQH0PtZeeQ,direLoVg_JIOQi3BsRSIaA,0.7380799055099487,0.21135959029197693,0.050560545176267624,Pizookie fun! Chocolate chip with drizzle! So yummy,food
136,YJ_nOxPvADRDVRpNi3WSCw,MF6G3XlSVKFjOgJjLuia5Q,0.40572765469551086,0.03190767019987106,0.5623646974563599,,food
137,DgHXVoAZ4XzbcQMahuJCbw,Y4CBSnMMFLEJOZCsklgIlQ,0.3565182089805603,0.040017079561948776,0.6034647226333618,,food
138,VRTQMh7wVgmzg96YttL3mQ,2eFGGuh0hoAs7JYC1VvKeA,0.9033477902412415,0.010669490322470665,0.08598271012306213,Thousand Island Burger,food
139,yNF9FqGJIJGqKmQfYALr_Q,eTLYTguyPdivmQq6VjiDcg,0.6499446630477905,0.02008889801800251,0.32996654510498047,,food
140,GkF0aKUFrmVQhDCfWetG3Q,UlY246ZExl3Bx9blN5SARg,0.6252506375312805,0.09902000427246094,0.27572932839393616,Parm Skillet Hash,food
141,Kr2EJ05h5BXHlytYBgShGw,UippU9FtQCHjzcB6Qyfs8A,0.3457241356372833,0.49511921405792236,0.1591566503047943,Short Rib Nachos,food
142,Ou86-U4_LyA7Hni0yJQfzA,FWMloJbtelV-xHBQIN4t1Q,0.9641237258911133,0.002700802404433489,0.0331755205988884,Big Brunch Burger,food
143,bH3xVTnb_5w6k7ILK82Kaw,r6frA2pFaTxpWlemgqcEeQ,0.6499612331390381,0.07330570369958878,0.27673304080963135,"McDonald's Big Breakfast: biscuit, scrambled eggs, hot sausage, and hash browns.",food
144,oqZeUJ5glR8VMmXT6cWX9w,KpDuB_iSBKlALmSPsuhh-Q,0.7013164758682251,0.03095744177699089,0.2677260637283325,,food
145,66EYUS3iichq-Gn6KjgX2A,soCPH3-4_3UJ-bOctm_QlQ,0.838603675365448,0.06286951899528503,0.09852677583694458,,food
146,MOpLBoc1_AnVzF5iuwyyIw,x6xgt_L6j_CYK_xvmla6Ig,0.9110624194145203,0.040136031806468964,0.04880153760313988,,food
147,53BSdnhzcCBfBH_6TgX63Q,tDyV-vvxvG-sDmGqvtTY-g,0.4094432592391968,0.023676468059420586,0.5668802857398987,,food
148,5zHi8eQhO7sO3N15zHgkUg,js6G1nZjDKet-x1HO2EdXA,0.23675060272216797,0.23278066515922546,0.5304687023162842,"Sloppy Joe's, Reuben, baked mac, and chips and queso! A pleasant surprise...quality food an fun atmosphere!",food
149,VqutAZTwEgFj7FNoTjk3CA,n_0XDIXQr_BwYd03WX0vSg,0.9146044254302979,0.021632792428135872,0.06376275420188904,,food
150,Cp7JVPbO5Vv_huCBxLtXWQ,koHQeHJJRslW8cEKsccdmg,0.6421929001808167,0.07379677146673203,0.2840103507041931,"McDonald's Big Breakfast: biscuit, scrambled eggs, hot sausage, and hash browns",food
151,yNF9FqGJIJGqKmQfYALr_Q,2qKekpzov--YjReTuoVD5w,0.32927581667900085,0.08278124779462814,0.587942898273468,,food
152,SZOvVtg0mGOQcNzzcH6Qow,0THz5i9CDcBJyE8-Uhs85g,0.3034071922302246,0.5810417532920837,0.11555103212594986,,food
153,q2PUogtjncgsNn-pLzw5HQ,qkTnlX6VFJGQGKcXfLt4qw,0.8781602382659912,0.053730614483356476,0.06810907274484634,,food
154,4x55GDKIP4oHh7H2TKaaHg,lvOOuRV1FhFNTazkDRQd1w,0.9481868147850037,0.019167585298419,0.032645538449287415,Belgian Chocolate Pancakes,food
155,sZq-qUvoLgYxlDmIcxYWDg,0kQWk9NpCLXvbfxww-ht1w,0.7288802862167358,0.02921808883547783,0.24190166592597961,FARM FRESH BURGER Portobello mushroom * grilled onions * roasted red peppers * lettuce * goat cheese * roasted garlic mayo,food
156,1buqH6E5R2jPOrTQDF6sFQ,8aIZBDF0sL0oVjlnfIQZoQ,0.5927653908729553,0.025849195197224617,0.38138532638549805,,food
157,n2sA7raIheUCgBq14Vlt5w,X7aJo8beVEVLmAuz3pvTYA,0.5998717546463013,0.10190954059362411,0.2982187867164612,"DIG-IN, ENJOY!",food
158,cTZmf7B-4yciMc1WKiCVOA,6AZ87uqbsJFwwFmLV-G-8w,0.92922043800354,0.040271222591400146,0.03050827607512474,Grilled Cheese,food
159,iPa__LOhse-hobC2Xmp-Kw,gjj7PJqKFnLBTJQWET2OcA,0.6574578285217285,0.055052220821380615,0.28749001026153564,McDonald's Double Cheeseburger Extra Value Meal,food
160,0yHY4FHCTOIshPiPc9EYBQ,ZXKYMoZqcyezB6Yk3qyJog,0.9441452622413635,0.004636552184820175,0.05121814087033272,,food
161,muvmtEIt9XhDkMwYwALSGA,ii_uYa8bJvDpaCtJJjFy4w,0.6441228985786438,0.021615831181406975,0.3342612683773041,Neapolitan Pizza is the meal of choice for health-conscious foodies and epicureans alike. Neapolitan Pizza is the better pizza.,food
162,ghPeRAr7st98vc2Qsv_T0Q,RfS-o9yHjBTvXXEaXvMZdg,0.527116060256958,0.12388766556978226,0.34899622201919556,,food
163,qzPTUBluPVzpWTqqTLGwjQ,ldgvpxG1mgmdK8bRhIhi_Q,0.866346538066864,0.05986722558736801,0.07378619909286499,NEW! Cinnamon Spice Latte,food
164,cXgXRqB40CGHEMKQgxLDTg,2AS45xlKtarR3psnblaslA,0.5368784666061401,0.037984177470207214,0.4251374304294586,Sausage,food
