,business_id,photo_id,prob_burger,prob_salad,prob_pizza,caption,label
18,lk-UF5MrrRt-nKCN7et60A,iDds9McyMmVehLxvS0d_4g,0.018575187772512436,0.058072201907634735,0.9233525395393372,,food
19,OASX1Yrgq_7R1PsYpixRcw,AD888DkIRF5zKito1A3j8Q,0.998837411403656,9.487206989433616e-05,0.0010676789097487926,Wings,food
20,G3qjKFza3XCwW7tFRjim8w,vANCnN8s0ZRQ_Q7M6UqfnQ,0.9984591007232666,0.0010100903455168009,0.0005308815161697567,Cowboy BBQ burger with sweet potato fries!,food
21,V0GHF8CkhOovDeQKCn7YQg,Y0S360ipVlphbW_u38wKnA,0.9928501844406128,0.0026631373912096024,0.004486727993935347,,food
22,5leoFV0AZZgCDbCs0G5yfQ,UQsF-RpQYtujT-JM62eT6A,0.10980790108442307,0.008647364564239979,0.8815446496009827,"McDonald's Big Breakfast: biscuit, scrambled eggs, hot sausage, and hash browns.",food
23,pehIhPluVUAOuOdML6rFRA,EHZF4t692hvrR2_97NPg6A,0.6762824058532715,0.06606093794107437,0.2576567232608795,,food
24,U4ePUdVasbs-icGNJ0Ojaw,Y0cqGyt07UcFRqVPjIU4JA,0.9360109567642212,0.0264956783503294,0.03749340772628784,,food
25,BHAIidO5o16UpCNY3qTICw,ULjI2iKEHtEZZcsmvqInJQ,0.7432901859283447,0.2451763153076172,0.011533528566360474,,food
26,66EYUS3iichq-Gn6KjgX2A,VDMWv3u_hcikjPNWmxddFw,0.8021716475486755,0.18559834361076355,0.01222999393939972,,food
27,e-9f6vasnWh3z0uOq287Aw,JaDG9XycrP0LQOORqBFuMw,0.7432901859283447,0.2451763153076172,0.011533528566360474,,food
28,urkODQ1jX0qQzgbqsQjWVQ,wAWp5cFbaTwr1Q95RHdnvw,0.7836999297142029,0.14604604244232178,0.07025408744812012,Avocado hummus,food
29,gxEkxkqQrrK62DJnXxXDLg,9m_xoNq51i5pJ9_VkATEWg,0.9404747486114502,0.019472235813736916,0.04005289822816849,,food
30,-mjUxlW8Lyyq0t3GWvD3EA,DYn4CkACabK3Kzus-22mrw,0.9102912545204163,0.0008908283780328929,0.08881788700819016,,food
31,DdlJsYusOm6iudcm77CPxA,Elea07vZIZKRDGh1th8QKQ,0.9497905373573303,0.050183478742837906,2.5973651645472273e-05,,food
32,XtyVW7s4Q_hwluJ-wdv79g,uxQKMSYwGbBSDo_NSo7E6Q,0.815227210521698,0.04254884645342827,0.14222398400306702,,food
33,ZP9tv8iNadyG1Od2vyQVsQ,0bd-DpibHlD0zZ5ymOeSxQ,0.6687202453613281,0.0029821530915796757,0.32829755544662476,,food
34,pjpUOlJLlkIxBZ5BquA2PA,LJB50v6AQiTKxq_0ippI0A,0.9969305396080017,0.0027524596080183983,0.0003170224081259221,Gamberi Salad,food
35,fzxvmA3Ygu3yrQQ6-cEpTw,u6GZsMRYCAKjJIi1NyKxqA,0.0023677097633481026,0.9670847058296204,0.03054754249751568,Black Campanelle,food
36,5R7dT5TPfNsOMenkbHiYbQ,AdvLAtKZFvxmoGPqcYUo3Q,0.10421208292245865,0.762965977191925,0.1328219771385193,Spice-Sea Burrito Wrapped,food
37,nCIcVDlT2K5TBRFkAUlhDA,Cryw_L1zXNB4rylPNxRmew,0.002839576918631792,0.9962550401687622,0.0009053982794284821,,food
38,7ge2DIxgQAl20_wr4yUgsA,WCE7BWeHBEplNR4V3UFACA,0.027644218876957893,0.6827617883682251,0.28959396481513977,,food
39,7cK9uEV09iPmsTqOqmY3kQ,Wtqr2q8lVcq0gKeRDKrFKg,0.23005446791648865,0.7127120494842529,0.05723346024751663,Farmer's Market Pizza,food
40,8rlTOw0IA1TENURMBJpaXw,jcHm620Tz59K8G88kB5d1Q,0.2158639132976532,0.7164705395698547,0.06766559183597565,,food
41,wx7fvfCq53tNFieI4FiBWg,vyIfcmt4wUqHIyHA2eE3Pg,0.9946885108947754,0.00200040265917778,0.003311177482828498,,food
42,v2tjswIV3e0c8o7_7MwYmg,R5UPKturSPCknJv9oVGowQ,0.43535879254341125,0.21235845983028412,0.3522827625274658,Whole Order Pretzels,food
43,nCIcVDlT2K5TBRFkAUlhDA,ZblVXvrXkbubnFxc5-c-dw,0.983940601348877,0.011928700841963291,0.004130791872739792,,food
44,CNXAVovX19R5GUNVO4_GzA,za6zU-i_BN4FAKWxxgZ3LA,0.9102912545204163,0.0008908283780328929,0.08881788700819016,,food
45,LelAlfuj5oVRF9CQdWLsNQ,BZesZhzKfuhBxGqDhWTSQg,0.0009739120141603053,0.9969578981399536,0.002068148460239172,,food
46,7iGqep3bONVhl8Dfhc32wQ,ZybNLhaCvucDRgT-uXjKcQ,0.9406041502952576,0.006677799392491579,0.05271800607442856,,food
47,My2gfKUwiCGKg8flMw9yBw,pVO0lj4zO6LbSxbixdEZNg,0.9360109567642212,0.0264956783503294,0.03749340772628784,,food
48,gMWqOTN7MlPce2MyPwYeZg,a3pcnOdzY62AADEstzyyHA,0.9942368268966675,0.0021808180026710033,0.003582310164347291,,food
49,0yHY4FHCTOIshPiPc9EYBQ,LRu7g834KHj4pzV6RCkuug,0.9880385994911194,0.00753902830183506,0.00442227628082037,,food
50,GmgAToSKHnnB3BUtp9eQzw,-QT0NwZvPKXuPbvISHYvNQ,0.485484778881073,0.3509443402290344,0.163570836186409,,food
51,4aF5GfnVkJPj9IwJ2yxPtQ,AFSApD6_N-5zg8DkQpe4Yw,0.9995152950286865,0.00044045952381566167,4.419841934577562e-05,Red Pork Tamale,food
52,dThrFTK_bqo1woPvUgY70g,hHcFLQTKFl8QdJn_g3sfmA,0.00269211339764297,0.0018853346118703485,0.9954225420951843,Pizza with schreiners sausage and poblano peppers,food
53,Y8rgiVhjpdbtcn83UVaVcg,rd-czqOg3Z3jDaDIdlD5hg,0.3979582190513611,0.0002254407445434481,0.6018164157867432,Onion Rings,food
54,9a3DrZvpYxVs3k_qwlCNSw,u0WRC0612LQ8ree7UXkrlw,0.9052952527999878,0.08919935673475266,0.005505356937646866,Fried dough with Nutella,food
55,5xCeuEI7Einoi5xYsNuDCQ,6WA0cR2tILPQ3S4IeGv8Pg,0.999783456325531,9.28693261812441e-05,0.00012367877934593707,Double Crunch Bone-In Wings,food
56,DXEFudrUtZxSgZHkzdBU1g,p5UlJCUsyKVi5UF_c4JdCA,0.9988340735435486,0.00015031843213364482,0.0010156887583434582,Bacon King Jr,food
57,Ou86-U4_LyA7Hni0yJQfzA,1CZu6j7EIoKtLk4Jpg78-A,0.07902117073535919,0.6933103799819946,0.2276683896780014,,food
58,pjpUOlJLlkIxBZ5BquA2PA,5efVjBgQRyO3jv-BLrNtdg,0.5945497155189514,0.3228505253791809,0.08259972184896469,,food
59,dUffgo9Lh_Vk9TLuFR5ywg,LXk0-36NW9HwgLVE7UAo6Q,0.5529689192771912,0.38139423727989197,0.06563681364059448,,food
60,XtyVW7s4Q_hwluJ-wdv79g,fPZjb9nzXslzxjVP9SVLNQ,0.6687202453613281,0.0029821530915796757,0.32829755544662476,,food
61,RrZ2WUPuvCBAMIVC-ZYL-A,kYXkR0_uXPCPPWonT-bv2A,2.7627034882016233e-08,0.9999974966049194,2.5168428692268208e-06,Salads,food
62,hTsZSiftorNUFb1VaHCHHg,zaoeycL8IbdMsLmd8_WSrg,0.85184645652771,0.03773169964551926,0.11042183637619019,Prime rib,food
63,5d8oCuD4TlaDjBGMnDD0HQ,OXcSRuJJcxryR0AQgmA-rw,0.2320384681224823,0.7506864666938782,0.017275100573897362,,food
64,OH3baEaklANPe1farAKgRg,xnjLw1joFOIZvQCIoWo2Dg,0.051188528537750244,0.9467732310295105,0.0020382017828524113,McDonald's Snacks & Sides Menu Items,food
65,U6eg7zI-0TosgVvmrOtlZg,IeXXCEWCADdUZz_N7iwOMQ,0.2967188060283661,0.1418832540512085,0.5613979697227478,,food
66,SvlTuwslYKdqvqWtDe2dgA,V25Caa-EgmCWworJxGE61g,0.9998413324356079,5.628158032777719e-05,0.00010238192771794274,,food
67,wTjvgkUJMVWrYed9mXdQjg,wsUP7MJlNlfIvKuGmUUBbg,0.9999229907989502,3.462905442574993e-05,4.237397661199793e-05,Bolognese,food
68,aBmuthrQ7yP8cnbgkxU5Ug,74z1Pkn9vfy3mlhFJwV1ww,0.9995037317276001,6.173391739139333e-05,0.00043450918747112155,Chicken Tenders,food
69,VqutAZTwEgFj7FNoTjk3CA,xb7yXTA_mwLT0BXMG_fhKQ,0.9360109567642212,0.0264956783503294,0.03749340772628784,,food
70,Wsb_rH2xNmMOdmzyb7eB7w,QWIHfQs0C76j2eKQ-1d9bQ,0.8711095452308655,0.12600772082805634,0.002882765606045723,,food
71,wB2mrl_xHyj55UObucaVRA,EMno85zyyVx_YVaAJ59VWw,0.7992790341377258,0.18516862392425537,0.015552286058664322,Very tasty Meatloaf sammy,food
72,9a3DrZvpYxVs3k_qwlCNSw,WTh7fYSELiavLzBmDZPUNQ,0.13157464563846588,0.00117732014041394,0.867247998714447,,food
73,pu7maVMRHbIUv2x3B_xMHQ,DfR6CYvQUBT5K4vgfpwRAg,0.9993639588356018,0.0006173087749630213,1.874186818895396e-05,,food
74,pCaQATG8E0Fw8RGHLU33Uw,s7vz4kD57pjkvDFIWINa3Q,0.9360109567642212,0.0264956783503294,0.03749340772628784,,food
75,rNKaormrHcdJhA_HDmUe6A,cCRsGJWkmae9mlT8dyvlpg,0.9408509135246277,0.03625715151429176,0.02289189025759697,,food
76,LelAlfuj5oVRF9CQdWLsNQ,JyBJByxxrRcp8gUTKGr02A,0.0018474012613296509,0.9810628294944763,0.017089735716581345,Artichoke kale dip,food
77,oM_iooopkwnS7XnVS5kqlQ,miqRX0borxIvOdjP52LMgA,0.9981889128684998,0.001180700259283185,0.0006304417038336396,Forgot to take a pic of mine but pretty much the same. Lol.,food
78,Llm_iXzE0-8_XKwI2e4JdA,8s3-S13HOHq7EJd9hX6WvA,0.08770489692687988,0.009959414601325989,0.9023357033729553,"Shirazi Salad, Hummus and Sangak Bread",food
79,N8uKQ5Vdb1LAh-qXT_25Rg,YCNa1aE8q8r6TxpRx-9d8Q,0.0002374270698055625,5.090720878797583e-05,0.9997116923332214,,food
80,eEPTTvCV5iHfoacwa43lBQ,q-Y98SkWHNvEpsVjEN_Dpg,0.11269917339086533,0.13463008403778076,0.7526707649230957,McDonald's Dessert Menu Items,food
81,nnWIDsp0iBRxwhjnWTYzjQ,cyOIAu-kv3OOG2j9q5VFhQ,0.815227210521698,0.04254884645342827,0.14222398400306702,,food
82,8R_oemw4rNjJL6sd40O_oQ,dVuaflxFk0TCmedEP2Gs1w,0.8304111957550049,0.040901973843574524,0.1286868155002594,"Our take on a Cubano sandwich! Slow cooked pork shoulder, ham & pickles, topped with a sunny side up egg!",food
83,5pObrGpv1Is5WLDeOFSDIQ,lc1OwjfKv0hnRaTs2V2fpg,0.23464153707027435,0.00011120919953100383,0.7652472257614136,,food
84,I5Xxk3yWjCJdJb74iWFZzg,hORmXtPTCN8KnwxbDwCZew,0.9305922389030457,0.05371791496872902,0.015689784660935402,McDonald's Double Cheeseburger Extra Value Meal,food
85,3BYLel7hPVEXzzVSHHEwHA,bwVPECPIbI9YQhHc9hIB0Q,0.9981610178947449,0.0007589188171550632,0.0010800136951729655,"Roasted Mushrooms, Swiss Cheese, Caramelized Onions,  White Truffle Aioli.",food
86,ZP7U4qUCMjIvasWV7a_mgg,KFLvSsAXl5wVelDt6Yp5hg,0.999754011631012,0.00013750563084613532,0.00010848376405192539,,food
87,fK5pISvzFanBY_W9D3C3rg,-rFUosod_0Xp153OHTeS3A,0.10980790108442307,0.008647364564239979,0.8815446496009827,"McDonald's Big Breakfast: biscuit, scrambled eggs, hot sausage, and hash browns.",food
88,N8uKQ5Vdb1LAh-qXT_25Rg,sK-Oy15Az_L9KMhgiwXs6g,9.161786692857277e-06,0.9997561573982239,0.0002346360415685922,,food
89,66EYUS3iichq-Gn6KjgX2A,EXxX8xExS0CfFM17yYoCWQ,0.344268798828125,0.4431755840778351,0.21255558729171753,,food
90,yzjQvTWiinB8pmbCMu8vuQ,9sLxjmxeCiKgMDYa20fiPw,0.38758960366249084,0.005778731778264046,0.6066316962242126,,food
91,_E6j0AVb3lkLBLzvPHInXA,wTfaL25jfar7S_5mwBNH-w,0.7031880021095276,0.191653773188591,0.1051582619547844,,food
92,urkODQ1jX0qQzgbqsQjWVQ,yrc_2sV4DjkfPiRyRBaLKQ,0.5263276100158691,0.45679745078086853,0.01687493361532688,"Spicy Japanese Eggplant, Red Chile Glazed Sweet Potato, Broccoli with Parmesan with Salmon",food
93,gxEkxkqQrrK62DJnXxXDLg,lc5Na8PQpYamIn7ZgKetZw,0.999957799911499,3.769428803934716e-05,4.564944902085699e-06,,food
94,poX-2lODvtmkR6pve8FXFA,161ANocH9rkZsakXMVw_6Q,0.9992085099220276,0.0004068545822519809,0.0003846643667202443,,food
95,0PMKMyfX1j7Nc4esk1RaMg,9817f66Fml5XxqHJO_WUlg,0.9629907011985779,0.0012863848824054003,0.03572293370962143,,food
96,sjiTzC2aoy13iPuIvk37Ew,oDRI6B47FivoH1B2bgWVhA,0.05681077763438225,0.013227040879428387,0.9299620985984802,"Amazing ""Jet's 10""... It's a 10!",food
97,uUIYh3iKyYKzbhl7ORYxVA,9r4TOwOdWGqikTXix_XbQw,0.9476332664489746,0.006704164668917656,0.04566265642642975,,food
98,XmxRXzCFkzQK23kkHgUgLA,IDzbmTsidYWth-zkPdDQNQ,0.8030428886413574,0.11708569526672363,0.07987141609191895,,food
99,vhKUBKcOm8zOLxeS3XM9iA,FcfkRqipomXQ1fuXTeM3rg,0.9999994039535522,6.665729301857937e-08,4.95955532642256e-07,Half Pound Burger,food
100,U6eg7zI-0TosgVvmrOtlZg,KspZ7I6BuAC29bbJgVRp6g,0.9998778104782104,4.2276238673366606e-05,7.986490527400747e-05,Riblets and Fries,food
101,QtxTLatcq133Pfnl90ZB9Q,SioVM4wP5dmPazUSjMMqfA,0.9999736547470093,2.6284920750185847e-05,1.2757480760683393e-07,Skate sandwich ... yummy,food
102,RemVo5yYDk57dKdZwXMyVg,rwBr2Kr4v9WE52l6qnRL-Q,0.4099908471107483,0.5879111289978027,0.0020979326218366623,,food
103,8R_oemw4rNjJL6sd40O_oQ,ucz01K5TTisSXDUdSuPI-A,0.0055725765414536,0.9943755865097046,5.185120244277641e-05,Green chili pork & grits topped with a sunny side-up egg,food
104,Oh1s-LpxUF9HswZ0zhGPPA,aSufRcvahy_k7l0iX0WWVg,0.6687202453613281,0.0029821530915796757,0.32829755544662476,,food
105,8ZhTEANRxKQ3KAW1wY9r6Q,iBfhG1yVWBYIVkggh1EICQ,0.981014609336853,0.010580633766949177,0.008404849097132683,,food
106,5xCeuEI7Einoi5xYsNuDCQ,NqjzQ5_7uutE52XrwV-Piw,0.2967188060283661,0.1418832540512085,0.5613979697227478,,food
107,F-PmkzyN80fVcNMN8Z2aiw,UTyeWjatY3Grx-qnWcD9AQ,0.9858825206756592,0.0101140346378088,0.004003444686532021,,food
108,fzxvmA3Ygu3yrQQ6-cEpTw,cE0D99euawWQwZL5wiD9xA,0.3287386894226074,0.6688582897186279,0.0024030390195548534,"Polenta ""Boscaiola""",food
109,PXVNlCbNocp-EJ-RJRQoIw,VRxjz4h_MXASVHv4KFJ2iA,0.9999333620071411,6.30856302450411e-05,3.632093239502865e-06,,food
110,My2gfKUwiCGKg8flMw9yBw,CwgsTmyrQ873ZFAF2aCVVA,0.8626472353935242,0.03672327101230621,0.10062938928604126,,food
111,01xXe2m_z048W5gcBFpoJA,ofqhMG4bzgep7KKWaBXd5g,0.1092633605003357,0.8631945848464966,0.027542054653167725,Free peanuts,food
112,0N2y8rNxbet6p4UIBWTOrw,vNe_LhOUcCDYlkACl2Sd9w,0.8111140727996826,0.18590623140335083,0.002979646436870098,Shish kabob pita! AMAZING!!!!!!,food
113,8h5C4aF_MIwlLBc9JtaD7Q,JPFW125if_VaK6lsquXa8A,1.0,2.1284390916420648e-10,2.1064124056113798e-10,Big Brunch Burger,food
114,pu7maVMRHbIUv2x3B_xMHQ,MOEk2U102iVxyBl6L2fXNQ,0.9956817626953125,6.114784628152847e-05,0.0042570787481963634,Complimentary appetizer! Deep fried flatbread in tomato basil sauce. Decadent!,food
115,zOL260xaXDYZZPBItzALxQ,z7jAO-rMeYWwWQXhAYxEww,0.0464274063706398,0.9334095120429993,0.020163144916296005,,food
116,pehIhPluVUAOuOdML6rFRA,VvHtECNrpRpl5hWfR64HWw,0.049165576696395874,0.0002615248376969248,0.9505729079246521,,food
117,sZq-qUvoLgYxlDmIcxYWDg,vQzhO1nuqMX3EPDb0Thlew,0.012372326105833054,0.013812532648444176,0.9738152027130127,,food
118,UwZUPI7VAQAZZ0Gv0LV8nw,dDzeHXM0V2XliSvatMkm0w,0.03511400148272514,0.9630632996559143,0.0018226957181468606,"Grilled Arizona Desert Springs Tilapia Filet, locally grown heirloom tomatoes, cucumber salad...",food
119,uO7KbFyiMhhgFJNEDX_new,43rMFNoFeK9kVTcuRNOnLw,0.9989930987358093,0.0002963429142255336,0.0007106504053808749,,food
120,pxv5jBUOgsg6Rf6Z88e4mg,WMLQidpXy_3SLH3lrnLx8Q,0.99753737449646,0.0021171504631638527,0.00034546948154456913,,food
121,LRWNY71pO1KVOK3P6kam8A,fGnm271bO_a2cV6gg7ps9w,0.9999732971191406,1.4656373423349578e-05,1.1995690329058561e-05,,food
122,UijRV_R2aU8-V3aAx2ffxQ,a0HpG9AOR9J9w75nVYWe3A,0.030363140627741814,0.39591777324676514,0.5737190842628479,McDonald's Artisan Grilled Chicken Sandwich Extra Value Meal,food
123,pu7maVMRHbIUv2x3B_xMHQ,dKZT9e6NkMOrwTM2v2YUnw,0.14870351552963257,0.07407589256763458,0.777220606803894,Eggs Your Way...,food
124,Vp9TrF9P4ifIRAMcte-ycw,uZKYslHKviz_99oFVaYq3g,0.9928501844406128,0.0026631373912096024,0.004486727993935347,,food
125,Tw3miGKZHtmxmaQZIYFRrA,rBOQuJUmLSXmrUUr44S0Cg,0.9999982118606567,1.318621514201368e-07,1.6717900734875002e-06,,food
126,-RYIKWBSTaJ21B2UMyzI-Q,MnMrB-t24srfO4LcE7WmSw,0.13788758218288422,0.2666086256504059,0.5955037474632263,Chef Salad with Wine,food
127,VEM9ddboePvhvucd3jAbVQ,z8H6tAyMrH912iUuJmLKgQ,0.8626472353935242,0.03672327101230621,0.10062938928604126,,food
128,Z5CB1ohc5cWdPnWFCBCOHA,7ISBgE3HTztc51Rx0afgCg,0.9795172214508057,0.003876421367749572,0.016606323421001434,,food
129,plnZTiH4rmzsjuALAzouNw,UxUYa7nTRolN8LkNUavdVA,0.9996236562728882,0.00019116477051284164,0.0001851726701715961,,food
130,LelAlfuj5oVRF9CQdWLsNQ,j0sRveu0w0rXw_t5qWBM3Q,0.15650638937950134,0.21258391439914703,0.6309096813201904,,food
131,9Wh8GuOO9cbXKd89WAICGg,zkiaek9HTzofRwjz5ApZWg,0.8993685841560364,0.012224577367305756,0.08840688318014145,McDonald's Quarter Pounder with Cheese Extra Value Meal,food
132,muvmtEIt9XhDkMwYwALSGA,Nlckhqq2g4svk012-OabVg,0.9741342663764954,0.006647530011832714,0.019218213856220245,,food
133,7ge2DIxgQAl20_wr4yUgsA,3HIV55BQOlwNn8jA7HgMkA,0.12657397985458374,0.031977783888578415,0.841448187828064,5.99 + tax=$6.49 eh average grub.,food
134,E8vu8qm6r5NuuO_Cw-jzyQ,hcwQ-LM8ljytsvDqk9XfHQ,0.981014609336853,0.010580633766949177,0.008404849097132683,,food
135,fKm6mfATDJRDDQH0PtZeeQ,direLoVg_JIOQi3BsRSIaA,0.9674709439277649,0.03252114728093147,7.839446880097967e-06,Pizookie fun! Chocolate chip with drizzle! So yummy,food
136,YJ_nOxPvADRDVRpNi3WSCw,MF6G3XlSVKFjOgJjLuia5Q,0.9982284903526306,0.0006822225404903293,0.0010892796562984586,,food
137,DgHXVoAZ4XzbcQMahuJCbw,Y4CBSnMMFLEJOZCsklgIlQ,0.962936282157898,0.014074149541556835,0.022989517077803612,,food
138,VRTQMh7wVgmzg96YttL3mQ,2eFGGuh0hoAs7JYC1VvKeA,0.9987238049507141,0.0005196442943997681,0.0007565081468783319,Thousand Island Burger,food
139,yNF9FqGJIJGqKmQfYALr_Q,eTLYTguyPdivmQq6VjiDcg,0.9734135270118713,0.0007153057958930731,0.025871194899082184,,food
140,GkF0aKUFrmVQhDCfWetG3Q,UlY246ZExl3Bx9blN5SARg,0.9909802079200745,0.0036558150313794613,0.00536403339356184,Parm Skillet Hash,food
141,Kr2EJ05h5BXHlytYBgShGw,UippU9FtQCHjzcB6Qyfs8A,0.8765577673912048,0.12308622151613235,0.0003559908946044743,Short Rib Nachos,food
142,Ou86-U4_LyA7Hni0yJQfzA,FWMloJbtelV-xHBQIN4t1Q,1.0,2.1284390916420648e-10,2.1064124056113798e-10,Big Brunch Burger,food
143,bH3xVTnb_5w6k7ILK82Kaw,r6frA2pFaTxpWlemgqcEeQ,0.10980790108442307,0.008647364564239979,0.8815446496009827,"McDonald's Big Breakfast: biscuit, scrambled eggs, hot sausage, and hash browns.",food
144,oqZeUJ5glR8VMmXT6cWX9w,KpDuB_iSBKlALmSPsuhh-Q,0.7107037305831909,0.2501143515110016,0.03918193653225899,,food
145,66EYUS3iichq-Gn6KjgX2A,soCPH3-4_3UJ-bOctm_QlQ,0.9669548273086548,0.029725486412644386,0.0033196257427334785,,food
146,MOpLBoc1_AnVzF5iuwyyIw,x6xgt_L6j_CYK_xvmla6Ig,0.981227695941925,0.00880273338407278,0.009969544596970081,,food
147,53BSdnhzcCBfBH_6TgX63Q,tDyV-vvxvG-sDmGqvtTY-g,0.9196966290473938,0.00010490490240044892,0.0801985040307045,,food
148,5zHi8eQhO7sO3N15zHgkUg,js6G1nZjDKet-x1HO2EdXA,0.33597707748413086,0.21728208661079407,0.4467408359050751,"Sloppy Joe's, Reuben, baked mac, and chips and queso! A pleasant surprise...quality food an fun atmosphere!",food
149,VqutAZTwEgFj7FNoTjk3CA,n_0XDIXQr_BwYd03WX0vSg,0.8626472353935242,0.03672327101230621,0.10062938928604126,,food
150,Cp7JVPbO5Vv_huCBxLtXWQ,koHQeHJJRslW8cEKsccdmg,0.10025014728307724,0.007755663711577654,0.8919941186904907,"McDonald's Big Breakfast: biscuit, scrambled eggs, hot sausage, and hash browns",food
151,yNF9FqGJIJGqKmQfYALr_Q,2qKekpzov--YjReTuoVD5w,0.6762824058532715,0.06606093794107437,0.2576567232608795,,food
152,SZOvVtg0mGOQcNzzcH6Qow,0THz5i9CDcBJyE8-Uhs85g,0.01564031094312668,0.9787377119064331,0.005622031167149544,,food
153,q2PUogtjncgsNn-pLzw5HQ,qkTnlX6VFJGQGKcXfLt4qw,0.997783362865448,0.0012262186501175165,0.0009904203470796347,,food
154,4x55GDKIP4oHh7H2TKaaHg,lvOOuRV1FhFNTazkDRQd1w,0.9935011267662048,0.005456697195768356,0.0010421581100672483,Belgian Chocolate Pancakes,food
155,sZq-qUvoLgYxlDmIcxYWDg,0kQWk9NpCLXvbfxww-ht1w,0.12224965542554855,0.07109782099723816,0.8066525459289551,FARM FRESH BURGER Portobello mushroom * grilled onions * roasted red peppers * lettuce * goat cheese * roasted garlic mayo,food
156,1buqH6E5R2jPOrTQDF6sFQ,8aIZBDF0sL0oVjlnfIQZoQ,0.6285295486450195,0.17402754724025726,0.19744284451007843,,food
157,n2sA7raIheUCgBq14Vlt5w,X7aJo8beVEVLmAuz3pvTYA,0.5303422808647156,0.1181836873292923,0.3514741361141205,"DIG-IN, ENJOY!",food
158,cTZmf7B-4yciMc1WKiCVOA,6AZ87uqbsJFwwFmLV-G-8w,0.9970920085906982,4.47931197413709e-05,0.0028631682507693768,Grilled Cheese,food
159,iPa__LOhse-hobC2Xmp-Kw,gjj7PJqKFnLBTJQWET2OcA,0.9305922389030457,0.05371791496872902,0.015689784660935402,McDonald's Double Cheeseburger Extra Value Meal,food
160,0yHY4FHCTOIshPiPc9EYBQ,ZXKYMoZqcyezB6Yk3qyJog,0.9989632368087769,0.0008939847466535866,0.00014278867456596345,,food
161,muvmtEIt9XhDkMwYwALSGA,ii_uYa8bJvDpaCtJJjFy4w,0.3114972412586212,0.017369218170642853,0.6711335182189941,Neapolitan Pizza is the meal of choice for health-conscious foodies and epicureans alike. Neapolitan Pizza is the better pizza.,food
162,ghPeRAr7st98vc2Qsv_T0Q,RfS-o9yHjBTvXXEaXvMZdg,0.24254582822322845,0.13671690225601196,0.6207373142242432,,food
